OBJECTID,FID,id,lat,long,cbsaName,cbsaGUID,plantId,tabID,panelID,panelNumbe,hoverText,heading,weeklyImpr,productTyp,POINT_X,POINT_Y
97,110639,436575,40.817835,-73.862349,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30554962,783210,1620,SOUNDVIEW AVENUE  EL 50F N OF TAYLOR AVENUE,N,76613,POSTERS,-8222319.08,4985509.385
98,107996,442457,40.67371,-73.73282,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30496310,523248,50370,MERRICK BOULEVARD  SL 100F W OF 242ND STREET,E,30433,JR POSTERS,-8207899.977,4964332.44
99,120885,694277,40.657429,-73.889816,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30659649,1026472,41054,PENNSYLVANIA AVENUE WL 50F S OF LINDEN BOULEVARD,S,46995,JR POSTERS,-8225376.692,4961943.079
100,107315,436477,40.86225,-73.89897,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,481064,504135,292,E FORDHAM ROAD  SL 5F W OF CRESTON AVENUE,W,169066,POSTERS,-8226395.711,4992044.753
101,107704,436954,40.64338,-73.9294,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,480612,504873,726,UTICA AVENUE EL 500F S OF CLARENDON ROAD,N,66928,POSTERS,-8229783.163,4959881.749
102,113092,673090,40.653931,-74.011871,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30635770,995215,41047,2ND AVENUE  WL 5F N OF 42ND STREET,S,25200,JR POSTERS,-8238963.792,4961429.797
103,125498,712005,40.6281,-74.1698,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30736913,1064729,9516,FOREST AVENUE  NL 250F W OF NORTHFIELD AVENUE,E,22364,POSTERS,-8256544.368,4957640.295
104,112240,664893,40.750761,-73.948908,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30635697,983103,2514,11TH STREET  WL 100F S OF 43RD ROAD,S,37023,POSTERS,-8231954.783,4975648.186
105,108920,444400,40.63386,-74.12595,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30496342,529260,429,CASTLETON AVENUE  NL 100F W OF CLOVE ROAD,W,21329,POSTERS,-8251663.009,4958485.181
106,123767,707569,40.712743,-73.937408,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30716727,1047506,1813,GRAND STREET  NL 50F W OF CATHERINE STREET,W,48897,POSTERS,-8230674.609,4970063.208
107,110501,552422,40.644413,-73.91215,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30599091,754191,1613,FOSTER AVENUE SL 5F W OF E 89TH STREET,E,19350,POSTERS,-8227862.901,4960033.301
108,142862,731526,40.755118,-73.987836,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30922632,1152093,1122,7TH AVE @ 40TH STREET,S,0,BULLETINS,-8236288.228,4976288.449
109,110164,477954,40.68409,-73.76098,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30554957,612225,486,FARMERS BOULEVARD  WL 5F S OF 122ND AVENUE,N,43080,POSTERS,-8211034.734,4965856.089
110,118167,679643,40.809181,-73.907501,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30650838,1008675,1703,SOUTHERN BOULEVARD  WL 5F N OF E 144TH STREET,N,32527,POSTERS,-8227345.377,4984236.517
111,119441,684455,40.64003,-73.929131,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30650855,1013236,1751,UTICA AVENUE  EL 75F N OF FOSTER AVENUE,N,47568,POSTERS,-8229753.218,4959390.287
112,107299,436444,40.7514,-73.9153,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,480937,504080,143,48TH STREET WL 25F N OF 37TH AVENUE,N,49000,POSTERS,-8228213.558,4975742.085
113,107620,436838,40.67608,-73.97225,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,481471,504700,4017,FLATBUSH AVENUE WL 5F N OF GRAND ARMY PLAZA,S,156735,BULLETINS,-8234553.203,4964680.304
114,107753,552078,40.71384,-73.93297,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,480322,504973,675,METROPOLITAN AVENUE  SL 50F W OF GRAND STREET,E,88098,POSTERS,-8230180.573,4970224.317
115,108921,444400,40.63386,-74.12595,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30496343,529261,430,CASTLETON AVENUE  NL 100F W OF CLOVE ROAD,E,26783,POSTERS,-8251663.009,4958485.181
116,116872,679082,40.84076,-73.91891,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30644977,1006467,1677,E 170TH STREET  NL 5F W OF INWOOD AVENUE,W,30727,POSTERS,-8228615.421,4988882.098
117,118541,683703,40.86121,-73.92131,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30650822,1011870,1578,10TH AVENUE EL 50F S OF W 202ND STREET,S,63774,POSTERS,-8228882.588,4991891.674
118,108083,443741,40.7528,-73.92415,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,479766,525224,20022,STEINWAY STREET  WL 200F N OF ASTORIA BOULEVARD,S,29429,JR POSTERS,-8229198.735,4975947.812
119,107357,436536,40.815735,-73.895822,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30491880,504338,7005,BRUCKNER BOULEVARD  WL 5F S OF LONGWOOD AVENUE,NE,466089,BULLETINS,-8226045.277,4985200.493
120,164168,748355,40.716221,-73.995432,,,96453,30972825,1160347,1229,MANHATTAN BRIDGE ENTRANCE (OUTBOUND),W,0,BULLETINS,-8237133.811,4970574.006
121,107356,436536,40.815735,-73.895822,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,480777,504217,222,BRUCKNER BOULEVARD  WL 50F S OF LONGWOOD AVENUE,S,263200,POSTERS,-8226045.277,4985200.493
122,118291,682359,40.840462,-73.866821,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30650833,1009693,1691,E TREMONT AVENUE  NL 75F E OF TAYLOR AVENUE,W,47657,POSTERS,-8222816.9,4988838.248
123,123625,699690,40.663,-73.921538,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30707237,1038689,1790,E 98TH STREET  WL 50F S OF WINTHROP STREET,N,34637,POSTERS,-8228907.969,4962760.6
124,108908,444382,40.525469,-74.23944,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30496370,529224,461,ARTHUR KILL ROAD  WL 5F N OF OUTERBRIDGE CROSSING,N,19051,POSTERS,-8264296.658,4942598.413
125,107761,514191,40.675739,-73.901368,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30635751,948702,41018,ATLANTIC AVENUE  NL 100F E OF WILLIAMS PLACE,W,74187,JR POSTERS,-8226662.655,4964630.252
126,107095,436150,40.67361,-73.73201,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,481118,503623,948,MERRICK BOULEVARD  SL 5F W OF 242ND STREET,E,51006,POSTERS,-8207809.808,4964317.762
127,125492,712004,40.7148,-73.9306,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30736903,1064723,1900,GRAND STREET  NL 5F E OF METROPOLITAN AVENUE,W,34223,POSTERS,-8229916.746,4970365.307
128,107110,436193,40.87116,-73.85624,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,480852,503694,213,BOSTON ROAD WL 50F N OF BURKE AVENUE,S,38818,POSTERS,-8221639.029,4993356.327
129,123415,699260,40.675504,-73.899429,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30705858,1035486,1787,ATLANTIC AVENUE  SL 50F E OF ALABAMA AVENUE,N,104463,POSTERS,-8226446.806,4964595.759
130,107353,436534,40.86195,-73.89187,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,481577,504219,7015,E FORDHAM ROAD NL 5F W OF WEBSTER AVENUE,E,264302,BULLETINS,-8225605.342,4992000.595
131,120964,694363,40.877129,-73.838608,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30659630,1026583,1307,E 222ND STREET  SL 50F W OF GIVAN AVENUE,E,24562,POSTERS,-8219676.243,4994235.077
132,107100,436161,40.835883,-73.883717,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,480806,503641,262,E 174TH STREET SL 5F W OF BOONE AVENUE,E,50680,POSTERS,-8224697.754,4988164.499
133,123772,707570,40.661698,-73.931447,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30717145,1047511,1783,UTICA AVENUE WL 5F N OF MIDWOOD STREET,N,59139,POSTERS,-8230011.034,4962569.531
134,108923,444403,40.546351,-74.159044,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30496335,529266,422,AMBOY ROAD  WL 5F S OF ARMSTRONG AVENUE,NE,57453,POSTERS,-8255347.016,4945657.068
135,110777,435656,40.6842,-73.8594,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30554967,820801,1630,ROCKAWAY BOULEVARD  SL 250F E OF 82ND STREET,SW,97851,POSTERS,-8221990.798,4965872.237
136,107593,448344,40.653806,-73.920856,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,481453,504611,4008,KINGS HIGHWAY EL 50F S OF LINDEN BOULEVARD,N,282412,BULLETINS,-8228832.049,4961411.455
137,108028,442738,40.632181,-73.936756,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,478998,523672,40155,AVENUE H  SL 50F E OF ALBANY AVENUE,W,25745,JR POSTERS,-8230602.029,4958238.895
138,107986,442382,40.67815,-73.94415,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,479037,523122,40239,BROOKLYN AVENUE  EL 75F S OF ATLANTIC AVENUE,N,26294,JR POSTERS,-8231425.125,4964984.145
139,107352,436534,40.86195,-73.89187,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,481570,504215,7011,E FORDHAM ROAD NL 5F E OF DECATUR AVENUE,W,152051,BULLETINS,-8225605.342,4992000.595
140,135179,724481,40.75755,-73.984313,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30787779,1100699,1115,45TH ST BTWN 6TH & 7TH AVES E/F,E,80168,BULLETINS,-8235896.05,4976645.85
141,112067,664562,40.85211,-73.89785,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30635659,982279,1649,WEBSTER AVENUE  EL 5F S OF E 180TH STREET,N,93551,POSTERS,-8226271.033,4990552.335
142,110776,435656,40.6842,-73.8594,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30554966,820800,1629,ROCKAWAY BOULEVARD  SL 250F E OF 82ND STREET,NE,74875,POSTERS,-8221990.798,4965872.237
143,159016,665074,40.641501,-73.919592,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30970019,1155919,2533,RALPH AVENUE EL 75F N OF FOSTER AVENUE,N,0,POSTERS,-8228691.341,4959606.087
144,107396,436579,40.83036,-73.90452,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,480903,504292,257,E 168TH STREET 5F W OF FRANKLIN AVENUE,N,27231,POSTERS,-8227013.534,4987351.911
145,107604,436811,40.62928,-74.07646,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,480396,504649,9501,BAY STREET EL 100F S OF WAVE STREET,N,36079,POSTERS,-8246153.807,4957813.373
146,107276,436417,40.64467,-73.95847,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,480579,504035,553,BEVERLY ROAD CL 5F W OF FLATBUSH AVENUE,E,35050,POSTERS,-8233019.22,4960071.006
147,126228,713361,40.705876,-73.921739,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30752543,1068788,4115,Wyckoff E/O Starr St.,NE,28775,BULLETINS,-8228930.344,4969054.762
148,107169,436309,40.8656,-73.92712,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30554959,503863,1040,BROADWAY  EL 5F N OF DYCKMAN STREET,S,401226,BULLETINS,-8229529.354,4992537.861
149,108885,444345,40.525473,-74.239606,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30496394,529078,1093,OUTERBRIDGE CROSSING SI SIDE F/W,W,290979,BULLETINS,-8264315.137,4942598.999
150,107765,437057,40.67692,-73.88776,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,480353,505033,533,ATLANTIC AVENUE  SL 50F W OF WARWICK STREET,W,125335,POSTERS,-8225147.819,4964803.601
151,107088,436146,40.695347,-73.801405,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30492054,503616,814,148TH STREET WL 50F N OF SOUTH ROAD,S,20197,POSTERS,-8215534.824,4967508.738
152,121102,695218,40.839409,-73.877541,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30658297,1027852,70587,DEVOE AVENUE  EL 5F N OF E 177TH STREET,S,95743,JR POSTERS,-8224010.245,4988683.307
153,108005,442487,40.67947,-73.75736,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,479684,523289,50369,MERRICK BOULEVARD  NL 75F E OF MONTAUK STREET,W,41829,JR POSTERS,-8210631.758,4965177.904
154,107102,552329,40.82677,-73.91238,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,480999,503671,336,MELROSE AVENUE  EL 400F N OF E 163RD STREET,W,42826,POSTERS,-8227888.505,4986823.758
155,108080,443739,40.76443,-73.90527,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,479471,525222,20003,25TH AVENUE  SL 100F W OF 48TH STREET,E,19329,JR POSTERS,-8227097.023,4977656.991
156,108926,444403,40.546351,-74.159044,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30496338,529269,425,AMBOY ROAD  WL 5F S OF ARMSTRONG AVENUE,NE,57104,POSTERS,-8255347.016,4945657.068
157,108882,444333,40.74045,-74.00524,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30492067,529052,1072,9TH AVENUE & HUDSON STREET,N,259486,BULLETINS,-8238225.633,4974133.148
158,112778,444334,40.740888,-73.946727,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30635724,991519,5071,L.I. EXPWY & QUEENS MIDTOWN TUNNEL,W,283618,BULLETINS,-8231711.996,4974197.501
159,107224,436378,40.710888,-73.851904,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,481415,503965,5505,METROPOLITAN AVENUE W/O 70TH ROAD,E,63004,BULLETINS,-8221156.347,4969790.784
160,123290,698980,40.647137,-73.916218,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30711090,1034912,41061,DITMAS AVENUE  NL 5F E OF E 88TH STREET,W,23686,JR POSTERS,-8228315.749,4960432.95
161,111657,663348,40.749217,-73.947133,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30599446,979626,1701,21ST STREET  WL 75F S OF 44TH AVENUE,S,45564,POSTERS,-8231757.191,4975421.305
162,108060,443365,40.82435,-73.92808,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30636419,524573,70381,RIVER AVENUE  EL 300F S OF E 157TH STREET,S,26492,JR POSTERS,-8229636.221,4986467.75
163,159017,665074,40.641501,-73.919592,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30970020,1155920,2534,RALPH AVENUE EL 75F N OF FOSTER AVENUE,N,0,POSTERS,-8228691.341,4959606.087
164,123627,699690,40.663,-73.921538,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30707239,1038691,1792,E 98TH STREET  WL 50F S OF WINTHROP STREET,S,28283,POSTERS,-8228907.969,4962760.6
165,126498,713707,40.811016,-73.901704,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30755548,1070025,7100,Bruckner Blvd n/o E 149th ST,NE,71003,BULLETINS,-8226700.058,4984506.403
166,107982,442292,40.67742,-73.88686,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,478983,522991,40143,ATLANTIC AVENUE  SL 5F W OF WARWICK STREET,E,80620,JR POSTERS,-8225047.632,4964876.992
167,144812,732922,40.647739,-73.915288,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30851377,1121107,1359,DITMAS AVENUE NL 75F W OF REMSEN AVENUE,W,27824,POSTERS,-8228212.222,4960521.274
168,108003,442473,40.60338,-73.75428,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,479538,523322,50591,CORNAGA AVENUE  NL 50F W OF BEACH 21ST STREET,E,13897,JR POSTERS,-8210288.893,4954015.153
169,134052,723517,40.812007,-73.900048,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30780555,1098153,7102,BRUCKNER EXPWY 1 MI N/O RFK BRIDGE F/S,S,312662,BULLETINS,-8226515.713,4984652.159
170,107585,436775,40.8666,-73.89536,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,481065,504598,296,E KINGSBRIDGE ROAD NL 5F E OF CRESTON AVENUE,W,39589,POSTERS,-8225993.847,4992685.062
171,126139,713222,40.7307,-73.9904,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30751970,1068388,1106,Astor Place / Cooper Square,S,238976,BULLETINS,-8236573.652,4972700.757
172,118290,682359,40.840462,-73.866821,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30650832,1009692,1690,E TREMONT AVENUE  NL 75F E OF TAYLOR AVENUE,W,47657,POSTERS,-8222816.9,4988838.248
173,107601,436809,40.67615,-73.90524,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30491984,504643,4031,ATLANTIC AVENUE  NL 500F E OF EASTERN PARKWAY,E,163523,BULLETINS,-8227093.684,4964690.579
174,111947,664118,40.811744,-73.903722,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30598607,981214,1647,E 149TH STREET NL 5F W OF TIMPSON PLACE,E,41515,POSTERS,-8226924.701,4984613.477
175,111241,444331,40.6492,-74.0123,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30635716,948674,4040,GOWANUS EXPWY N/O I-278 @ 46TH STREET,N,473500,BULLETINS,-8239011.548,4960735.632
176,92477,366482,40.7379,-73.93588,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,603185,366479,2004,I-495 (L.I.E.) @ 31ST STREET N/L W/F,W,288779,BULLETINS,-8230504.513,4973758.503
177,107978,442276,40.6721,-73.91131,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30635760,982941,41037,ROCKAWAY AVENUE  WL 5F N OF E NEW YORK AVENUE,N,27626,JR POSTERS,-8227769.393,4964096.134
178,107114,436213,40.683753,-73.761073,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,481120,503721,873,FARMERS BOULEVARD  WL 5F N OF MONTAUK STREET,N,43080,POSTERS,-8211045.087,4965806.618
179,118350,682464,40.637272,-73.926407,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30650846,1009965,1742,KINGS HIGHWAY  WL 75F N OF PRESTON COURT,S,40641,POSTERS,-8229449.983,4958985.693
180,123632,699696,40.828522,-73.911644,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30707235,1038711,1340,WEBSTER AVENUE  EL 50F N OF E 166TH STREET,N,25947,POSTERS,-8227806.574,4987081.505
181,107603,436810,40.67549,-73.90025,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30491982,504646,4026,ATLANTIC AVENUE  SL 100F E OF WILLIAMS AVENUE,E,169900,BULLETINS,-8226538.2,4964593.704
182,107141,436267,40.7557,-73.998102,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,481565,503807,1035,10TH AVENUE  EL 5F S OF W 36TH STREET,S,367874,BULLETINS,-8237431.034,4976373.977
183,107651,436864,40.63991,-73.92001,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,480597,504742,704,RALPH AVENUE EL 50F S OF FOSTER AVENUE,N,48008,POSTERS,-8228737.873,4959372.683
184,106571,435584,40.72988,-73.8873,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,481209,502753,896,GRAND AVENUE WL 250F N OF 74TH STREET,S,28842,POSTERS,-8225096.612,4972580.299
185,107191,436332,40.66525,-73.77945,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,481490,503898,5041,ROCKAWAY BLVD S/O BELT PARKWAY,S,86146,BULLETINS,-8213090.805,4963090.797
186,107345,436518,40.81691,-73.92201,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,481352,504193,7502,E 149TH STREET E/O MORRIS AVENUE,W,170601,BULLETINS,-8228960.512,4985373.324
187,118343,682462,40.680148,-73.761799,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30650861,1009952,2541,MERRICK BOULEVARD  NL 75F W OF FARMERS BOULEVARD,E,95884,POSTERS,-8211125.905,4965277.427
188,106712,463771,40.71527,-73.88832,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,481215,503023,829,69TH STREET  EL 75F N OF JUNIPER VALLEY ROAD,S,51309,POSTERS,-8225210.158,4970434.334
189,125627,712309,40.5983,-73.9884,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30746574,1065646,1820,86TH STREET  SL 75F E OF BAY 37TH STREET,W,36760,POSTERS,-8236351.013,4953270.347
190,126515,713739,40.5175,-74.24093,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30755842,1070176,9523,ARTHUR KILL ROAD  WL 50F S OF ELLIS STREET,N,23504,POSTERS,-8264462.524,4941431.419
191,116883,679104,40.839256,-73.842625,"New York-Northern New Jersey-Long Island, NY-NJ-PA",F431156E-10EE-DD11-BFE8-001EC9ACE3EE,96453,30644974,1006583,1673,COMMERCE AVENUE  SL 75F E OF WESTCHESTER AVENUE,E,14737,POSTERS,-8220123.414,4988660.794
